Contract,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,InternetService_Fiber Optic,InternetService_nan,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1,0,0,1,0,1,1,0,0,0,1,1,0.14752742182401818,139.979239,0.15059526364126447,0,1,0,0,0
1,0,0,1,1,0,0,1,0,1,1,0,0.03680297679756756,252.637807,0.09265005763877655,1,0,0,1,0
1,1,0,1,1,0,1,0,0,1,1,1,0.07220785891612043,242.610632,0.2082761805659959,0,0,0,0,1
12,0,0,0,1,0,1,0,0,1,0,1,0.11800583763150743,192.440432,0.14206437282256254,1,0,1,0,0
24,1,0,1,1,0,1,0,0,1,1,1,0.06590313159961833,262.610632,0.14008800789440437,1,0,1,0,0
1,1,0,1,0,1,0,0,0,0,0,1,0.11710858536791542,94.972827,0.1902234279915741,0,0,0,0,1
24,1,0,1,0,0,0,1,0,0,0,1,0.07520032274202922,124.97808,0.0691089280494797,1,0,1,0,0
12,1,1,1,0,1,0,1,0,1,0,0,0.06475156782817516,120.003499,0.0915154976653824,0,1,0,0,0
24,0,1,1,1,0,1,0,1,1,1,0,0.0731729934681609,275.119794,0.13837862900522535,1,0,0,1,0
12,0,0,1,0,0,1,1,0,1,0,0,0.10576540586327575,139.981577,0.13089309669686036,0,1,0,0,1
1,1,0,1,1,0,1,0,0,0,1,0,0.40896090650386163,202.443347,0.3616754795351777,1,0,0,1,0
12,0,0,1,0,0,0,1,1,0,1,1,0.17393765850854204,172.47417,0.18553886984498166,1,0,0,1,0
24,1,0,1,1,0,0,0,0,0,0,1,0.1133153375527138,144.960655,0.12270305382335545,1,0,1,0,0
12,1,1,1,0,0,1,0,1,1,0,1,0.23529125563575062,172.44408,0.2541758841391885,1,0,0,1,0
1,0,0,1,0,0,1,0,1,1,1,1,0.0698342219781261,222.61428,0.21312979179427147,0,0,0,0,1
1,0,0,1,1,0,0,0,0,1,1,1,0.09253389895983954,220.114868,0.19553698947097484,0,0,0,1,0
24,0,0,1,0,0,0,0,0,0,1,1,0.068636160269538,127.442069,0.14353580939825122,0,0,0,0,1
24,1,1,1,0,0,1,0,0,1,0,1,0.2588199463764265,139.934918,0.32306716764217946,0,0,0,1,0
1,1,0,1,0,0,1,1,0,1,0,1,0.17840720762415094,172.457857,0.19534355078007534,1,0,0,1,0
1,0,1,1,1,0,0,1,0,0,0,1,0.012257818796792401,157.483594,0.017632329544755215,1,0,0,1,0
12,1,0,1,1,1,1,1,0,1,0,1,0.13727847045489092,187.481057,0.24697136490675103,0,0,0,0,1
12,1,0,1,0,0,1,0,0,0,0,1,0.08015995632185385,134.950905,0.09279486055829288,1,0,0,1,0
1,1,1,1,0,0,0,0,1,0,1,0,0.16083412720132584,127.474951,0.14747030273578643,0,1,0,1,0
1,1,1,1,1,1,0,1,0,0,1,1,0.02145986023238761,194.988208,0.08908234093252515,1,0,1,0,0
1,1,0,1,1,0,0,1,1,0,0,1,0.12344581018901057,169.992756,0.1050947958151515,1,0,0,1,0
24,0,0,0,0,1,1,0,1,0,1,1,0.09336797366184965,152.488401,0.11212801556673756,0,1,0,0,1
12,0,1,1,1,1,0,1,1,0,0,1,0.0802091350142857,152.510442,0.15646278499092559,0,0,0,1,0
12,0,1,1,0,0,1,1,0,1,0,1,0.257159852351124,152.457857,0.35244350673509367,0,0,1,0,0
1,1,0,1,0,0,0,0,1,0,1,0,0.010193444223206559,139.951231,0.10472984963237197,0,0,0,0,0
24,0,0,0,0,0,0,0,1,1,0,0,0.03959431410275455,129.948316,0.12396639826785852,0,0,0,0,0
12,1,0,1,1,1,0,0,1,0,0,1,0.011040214917240523,159.987503,0.03599444176666196,1,0,0,0,1
1,1,1,1,0,0,0,0,0,0,0,1,0.006128550449783064,79.978861,0.030242015554953,0,1,0,0,0
1,1,0,1,0,0,0,0,0,0,0,1,0.17387353579307807,92.455141,0.20216975994930683,0,0,0,0,1
24,1,0,1,1,1,1,0,0,0,1,0,0.12220877992882445,204.961033,0.1692272822382034,1,0,1,0,0
12,1,1,1,0,1,0,1,0,0,0,1,0.11307428188967925,95.019486,0.10292640767915928,0,1,0,1,0
1,0,0,1,1,0,0,1,0,1,1,1,0.06255326457625536,232.637807,0.22060714659054265,0,0,0,0,0
12,1,0,1,0,0,1,0,0,0,1,0,0.035918270960556095,169.937833,0.08155058098594589,1,0,0,1,0
1,1,0,1,1,0,0,0,1,0,0,1,0.17099451509532976,137.469817,0.20297188120314608,0,0,0,0,0
24,1,1,1,1,1,0,0,0,1,0,0,0.26652853777546737,172.462354,0.27962463318204633,1,0,0,0,0
1,0,0,1,0,1,1,1,1,0,0,0,0.00527686833589065,142.500692,0.0845899262340793,0,0,0,0,0
24,1,0,1,1,0,1,0,0,1,0,0,0.029672538697240108,192.440432,0.079006310353127,1,0,0,0,0
1,0,0,1,0,0,0,1,0,1,1,0,0.06408329373708292,187.656013,0.10550527559495462,0,1,1,0,0
12,1,1,1,1,1,1,1,0,1,1,1,0.11812652698637943,277.651257,0.22235930324474626,1,0,0,1,0
24,1,0,1,1,0,0,0,1,0,0,1,0.04233186484913411,157.469817,0.05700353195153159,1,0,0,0,0
24,1,0,1,0,1,1,0,1,1,0,1,0.1606872854575513,154.961766,0.24756871823640392,0,0,1,0,0
12,0,1,1,0,1,0,0,1,0,1,1,0.09299024181779467,162.468917,0.13175654479363594,1,0,0,0,0
12,1,1,1,1,0,0,1,0,1,0,1,0.12795075277873558,182.467607,0.16490044737413964,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,1,0.07280067434665372,195.006206,0.10772496308012425,1,0,0,0,0
1,0,1,1,1,1,0,0,0,0,1,0,0.1562860226359635,149.988989,0.1864209675411984,0,1,0,1,0
1,0,0,1,1,1,0,0,1,0,0,1,0.3144643333450735,139.987503,0.35615510414722173,0,0,0,1,0
12,1,1,1,1,0,0,0,1,0,1,0,0.11107337485350606,172.456745,0.16918273049664181,0,0,0,0,0
24,0,0,1,0,1,0,0,0,1,1,0,0.20877866739859338,190.12704,0.28097884694739267,0,0,0,0,1
12,0,0,1,1,1,0,1,0,1,1,0,0.08256430383838481,255.155493,0.18864038695943705,1,0,0,1,0
1,0,1,1,1,0,0,0,0,1,0,1,0.061921811218402796,137.468388,0.08712785961272487,0,1,0,1,0
1,1,0,0,0,0,0,0,0,0,1,0,0.24543765235085147,147.442069,0.24771684470610272,1,0,1,0,0
24,0,0,1,1,1,0,1,1,0,1,1,0.049668410665652134,187.49737,0.15763911991285887,0,0,0,0,1
12,0,0,1,1,0,1,0,1,1,0,1,0.08215192854464368,184.949594,0.18740702862976147,0,0,0,0,0
24,1,0,1,1,0,1,0,0,0,1,1,0.07196916670822145,202.443347,0.1292605231099339,1,0,0,1,0
24,0,0,1,0,1,1,1,1,0,0,0,0.0401747504188743,162.500692,0.08064949258818319,1,0,1,0,0
1,0,1,1,1,0,1,1,0,0,0,1,0.16545618940654275,159.979358,0.26460783112662317,0,0,0,1,0
24,1,1,1,1,1,0,0,0,0,1,1,0.05629804550602656,162.465269,0.14269849404341153,0,0,1,0,0
1,1,1,1,1,0,1,0,0,0,1,0,0.20175619743541406,182.443347,0.2930160459413884,0,0,0,1,0
1,1,0,1,1,0,1,0,1,0,1,1,0.2509304331860625,194.952509,0.3129000694689326,0,0,0,1,0
1,1,0,1,0,0,0,1,0,1,0,1,0.09337712412609495,149.962093,0.11403968602365738,1,0,0,0,1
1,1,0,1,1,1,0,1,1,0,0,1,0.11855586303519586,172.510442,0.11728514985407895,1,0,1,0,0
1,0,1,1,1,0,1,1,1,0,1,1,0.1543856523386586,227.475448,0.20617877843525365,1,0,0,0,1
1,1,1,1,0,0,1,0,0,1,0,0,0.20403458731313717,159.934918,0.2148761847381648,1,0,0,1,0
1,1,0,1,1,0,1,0,1,1,0,1,0.2832203837894459,184.949594,0.3399998647859777,0,0,0,0,0
1,1,0,1,1,1,1,1,0,0,1,1,0.11022004649155397,217.483972,0.16099058509540765,1,0,1,0,0
1,1,0,1,1,1,0,1,1,0,0,1,0.10667536421762243,172.510442,0.11285189688762087,1,0,1,0,0
1,0,0,1,0,1,1,1,1,1,0,0,0.20516769308350064,167.484705,0.29875402887991237,0,0,1,0,0
24,1,0,1,1,0,1,0,0,1,0,0,0.09859319201769959,172.440432,0.1835759372489847,0,0,0,1,0
1,0,0,1,1,1,0,0,0,1,0,1,0.19948450779095578,139.986074,0.22983738439473955,0,1,0,0,1
1,0,0,1,0,1,1,1,0,0,1,1,0.13287818102701138,184.978458,0.1496481025283833,1,0,0,0,0
1,1,1,1,1,0,0,1,0,1,1,0,0.1063455902181736,232.637807,0.2194709927226469,0,0,0,0,1
1,0,0,0,1,0,0,1,0,0,1,0,0.11722553002324751,172.470522,0.19004675155128556,0,0,0,1,0
24,1,0,1,1,0,0,0,1,1,0,1,0.13183275125474103,182.45383,0.199136546928551,1,0,0,0,0
12,0,0,1,1,0,1,1,0,1,0,0,0.23433531216823406,172.487091,0.2604398424109864,0,1,0,0,0
1,0,0,1,1,0,0,1,0,0,0,1,0.02385602893187851,157.483594,0.05295665437320611,1,0,0,1,0
12,1,0,1,1,0,1,0,0,0,0,1,0.02729041438865391,167.456419,0.05928882348499488,1,0,1,0,0
24,1,0,0,0,0,0,1,0,0,0,1,0.12064829195349637,104.97808,0.16982952928146341,0,0,0,0,0
1,0,0,1,0,1,0,1,0,1,0,1,0.016380857456745657,152.479779,0.06381115204841895,1,0,0,1,0
24,1,0,1,1,1,0,1,0,0,0,0,0.18407917586056463,127.525,0.16904054593451007,0,1,0,0,1
12,0,0,1,0,1,1,0,0,0,0,1,0.17086622459335765,117.468591,0.227985712140296,0,0,0,0,1
24,0,0,1,1,0,0,0,0,0,1,1,0.1486992630582575,179.947583,0.15958306921791696,1,0,0,1,0
12,0,0,1,0,0,0,0,1,0,0,0,0.1966704836235413,104.964303,0.25833872983640227,0,0,0,0,1
1,0,1,1,1,1,1,0,0,1,1,0,0.02027156012323509,245.128318,0.16933644647740945,0,0,0,0,1
1,0,0,0,0,1,0,1,0,1,0,0,0.23503934018911862,120.003499,0.25999098665253095,0,1,0,0,0
1,0,0,1,0,1,1,1,0,1,1,1,0.10218954577901077,225.145743,0.2516028930918172,0,0,0,0,0
12,1,0,1,0,0,0,0,1,0,0,1,0.05878634888482981,104.964303,0.09501697592397161,0,0,0,0,0
1,1,1,1,0,1,1,1,0,1,0,1,0.10095020569823168,142.499263,0.14184459235063746,0,1,0,1,0
12,0,0,1,0,0,0,1,0,0,1,1,0.19671588016521244,139.965008,0.2519341913489287,0,0,0,0,1
1,0,1,0,1,0,1,1,0,0,1,1,0.09207147620111976,214.966286,0.1257687128806854,1,0,0,0,1
1,0,0,1,0,0,0,0,1,1,0,1,0.25284795287484746,117.472036,0.2404796017178087,0,1,1,0,0
12,1,0,1,0,1,0,0,1,1,1,1,0.056500436818842176,190.159922,0.09887226213723817,0,1,1,0,0
1,1,1,1,0,0,0,0,0,0,1,0,0.024338190230467894,147.442069,0.04751562109965221,1,0,1,0,0
1,1,1,1,0,0,0,1,0,0,1,0,0.08646212356078996,127.488728,0.10274707198750033,0,1,0,1,0
1,0,0,1,1,1,0,0,1,1,0,0,0.30586662940034987,184.971516,0.2817598074197755,1,0,0,1,0
1,1,1,1,1,0,1,0,1,0,1,0,0.17296378394862214,214.952509,0.197853100462735,1,0,1,0,0
24,0,0,0,1,0,0,1,0,0,1,0,0.3797334611009549,159.994242,0.3615967004984055,0,1,0,1,0
1,0,1,1,1,0,0,1,1,1,0,0,0.05086672994117325,194.976769,0.08746049754767456,1,0,0,1,0
24,1,0,1,0,0,0,0,0,0,0,1,0.1260492566912542,112.455141,0.10381309890942149,1,0,0,0,1
1,1,0,1,1,1,0,0,0,0,0,1,0.20723279100509218,115.002061,0.2175403949327248,0,1,0,1,0
24,1,0,1,0,0,1,0,1,1,1,0,0.16343809424596084,242.61428,0.23621940634518523,1,0,0,1,0
24,1,0,1,0,0,0,1,1,0,1,0,0.23841275390347053,152.47417,0.30562736922455463,0,0,0,1,0
1,0,0,1,1,1,1,1,0,0,1,0,0.08195108083058453,217.483972,0.11415925172812494,1,0,0,0,1
24,1,1,1,1,0,1,1,0,0,0,1,0.21091394685161566,159.979358,0.2683670663198246,0,0,0,0,1
1,1,1,1,1,0,1,0,0,0,1,1,0.1886467401309645,169.967067,0.2179356501557453,0,1,1,0,0
24,1,0,0,0,1,0,1,1,1,1,1,0.12651996231070267,215.159141,0.23120714815532017,0,0,1,0,0
12,1,0,1,0,0,0,1,0,1,1,0,0.024010065760814114,187.656013,0.07942254159217896,0,1,0,0,0
1,0,1,1,0,0,0,0,0,1,1,0,0.2793079361610451,207.609354,0.294943999615284,1,0,1,0,0
1,0,0,1,1,0,1,0,0,1,0,1,0.0031736993257844757,192.440432,0.05604079288586573,1,0,0,1,0
12,0,0,0,0,0,1,1,0,1,0,1,0.13309310525917895,152.457857,0.230320429181687,0,0,0,0,1
24,1,1,1,0,0,0,0,0,1,1,0,0.03405741154627357,207.609354,0.11014999851583958,1,0,1,0,0
12,0,1,1,0,1,0,0,1,0,1,0,0.054053300838868217,162.468917,0.0799334524320715,1,0,0,1,0
1,0,0,1,1,0,0,1,0,0,1,1,0.013561706345373133,172.470522,0.08802045050009878,0,0,0,1,0
1,0,0,1,0,0,0,0,1,1,0,1,0.13158233104000114,129.948316,0.21645870060242492,0,0,1,0,0
1,0,0,1,0,0,1,0,0,0,1,1,0.0022036974530854066,137.461553,0.028973695437527643,0,1,1,0,0
12,1,1,1,0,0,0,0,0,1,1,1,0.2309843179180551,175.133074,0.2541530280564262,0,1,0,1,0
1,0,0,1,1,0,0,0,0,0,1,1,0.02991912701405423,147.471303,0.05217160474497482,0,1,0,1,0
1,0,1,1,1,1,1,0,1,0,1,1,0.08391389105957844,197.470195,0.17143139611129074,0,0,0,1,0
1,0,0,1,1,0,1,0,1,0,0,1,0.08464806860900721,179.965581,0.1084289773916056,1,0,1,0,0
1,0,1,1,0,0,1,1,0,0,0,1,0.02039079335943055,147.473844,0.06895970233973177,1,0,0,1,0
1,1,0,1,0,1,1,1,0,1,0,1,0.04604288188219637,174.975543,0.10905749994878627,1,0,0,1,0
1,1,0,1,0,0,1,0,1,0,1,1,0.10342912118697949,162.446995,0.19419306402705488,0,0,1,0,0
1,0,0,1,0,0,1,0,1,0,0,0,0.04785201630131894,147.460067,0.045827701543727825,1,0,0,1,0
24,0,0,1,1,0,0,0,1,1,0,0,0.14199128532035726,182.45383,0.14059369572700908,1,0,0,0,1
12,1,0,1,1,0,0,0,0,0,0,0,0.08835687503411262,144.960655,0.07448716827935115,1,0,0,1,0
1,1,1,1,0,1,1,0,0,1,0,1,0.15514116909792317,142.452604,0.28315188795940144,0,0,0,0,1
1,0,1,1,0,0,0,0,0,0,1,0,0.05415287852225425,147.442069,0.08434975783990593,1,0,0,1,0
1,0,0,1,0,0,0,0,1,0,0,1,0.14353053105901814,104.964303,0.17341473629120446,0,0,0,1,0
1,0,0,1,0,0,1,0,1,1,0,1,0.22419336523282124,139.9678,0.2283287874084165,0,1,0,1,0
1,1,1,0,0,0,1,1,0,0,1,0,0.28403424417037587,182.460772,0.279918172896866,1,0,1,0,0
1,1,0,0,0,1,0,1,1,1,0,1,0.3505144535609148,164.988941,0.3457250202349525,1,0,0,1,0
12,0,0,1,0,0,1,1,0,0,0,1,0.20550568929495427,127.473844,0.23862042961487764,0,0,0,1,0
1,0,1,1,0,0,1,1,0,0,1,0,0.16944929476721604,149.984492,0.2005173167971043,0,1,0,0,1
1,0,1,1,0,0,0,0,0,0,0,0,0.09907096917130913,79.978861,0.11511820574412622,0,1,0,1,0
24,1,1,1,0,1,1,0,0,0,0,1,0.0017521004634094056,137.468591,0.03627732968334299,1,0,0,1,0
24,0,0,1,0,1,1,1,0,0,1,1,0.035935595734737,164.978458,0.12751260492317446,0,0,0,0,1
1,0,0,1,0,1,1,1,0,1,0,1,0.0975407037114475,154.975543,0.186367855620357,0,0,0,1,0
12,0,0,1,1,1,0,1,0,0,0,1,0.03781491926285959,160.00128,0.0548983579073555,1,0,1,0,0
12,1,0,1,0,0,1,1,0,0,1,0,0.02336883254975309,182.460772,0.0468264556742944,1,0,0,1,0
1,0,0,1,0,0,0,1,0,1,0,1,0.005003370831002671,117.485813,0.055101272822808,0,1,0,1,0
1,0,0,1,0,0,0,1,0,0,1,0,0.09073634750330373,159.965008,0.12489514552141942,1,0,0,1,0
1,0,0,1,0,1,1,0,0,0,1,1,0.14128883013806912,172.455519,0.18374316695008366,1,0,0,1,0
1,1,0,0,0,1,1,0,0,1,0,1,0.11466261093917461,129.976324,0.14980738788735667,0,1,0,1,0
24,0,1,1,0,0,0,1,1,0,1,1,0.051173743908371254,139.99789,0.0820558756708528,0,1,0,0,0
12,1,1,0,0,1,0,0,0,0,0,0,0.11581719935797212,94.972827,0.1641110436644267,0,0,0,0,0
1,1,0,1,0,0,1,0,0,0,1,1,0.3249834144965796,169.937833,0.32192661281607177,1,0,0,0,1
1,0,0,1,0,1,1,1,1,1,0,1,0.09536830102805532,187.484705,0.16037499267682093,1,0,0,0,1
24,0,0,1,1,1,0,0,0,1,0,1,0.06622069031789939,172.462354,0.09659068728737649,1,0,0,0,0
1,1,0,1,1,0,1,0,1,1,1,0,0.02050674246581925,275.119794,0.11992837580811867,1,0,0,0,1
1,0,0,0,1,0,0,1,1,1,0,0,0.02604772174050436,194.976769,0.06244871123842405,1,0,1,0,0
24,1,0,1,0,0,0,0,0,0,0,1,0.1636176102432453,112.455141,0.12852339030997076,1,0,0,0,1
1,0,1,1,0,1,1,0,0,0,1,0,0.02770846725366648,139.979239,0.052802398817427536,0,1,0,0,0
12,0,0,1,0,1,1,0,1,1,1,1,0.04851294099526245,245.131966,0.1389572556308548,1,0,1,0,0
24,0,0,1,0,0,1,0,1,0,1,1,0.1397514287910461,162.446995,0.2160745817084494,0,0,1,0,0
1,0,1,1,0,0,1,0,0,0,1,0,0.06614460925438911,169.937833,0.1146168453348078,1,0,0,0,0
1,0,0,1,0,0,1,1,0,1,0,0,0.05877833757714257,139.981577,0.09568681628519038,0,1,1,0,0
24,0,0,1,1,0,0,0,0,0,0,1,0.11745300240032919,144.960655,0.11219920210101593,1,0,0,0,0
1,1,0,1,0,1,1,1,0,0,1,1,0.009853526393697725,184.978458,0.10636020172205443,1,0,1,0,0
1,1,0,1,1,1,1,1,0,0,1,0,0.041629717854195544,197.483972,0.15772473013004687,0,0,0,0,0
12,0,0,1,1,0,0,1,0,1,1,1,0.12186905146812486,220.161527,0.2088610306737039,0,1,0,0,1
1,0,0,1,0,0,0,0,0,0,1,1,0.21876616656982492,147.442069,0.224513633544793,1,0,0,1,0
12,0,0,1,1,1,0,1,0,1,0,1,0.053206418368644585,164.985293,0.18689811754004576,0,0,0,0,1
1,1,0,1,1,0,1,0,0,0,0,0,0.30384406643166223,147.456419,0.3474470649796305,0,0,0,1,0
1,1,0,1,0,0,0,1,0,0,0,1,0.1066437353024751,104.97808,0.14490613330934335,0,0,0,1,0
24,0,0,1,1,0,0,0,0,1,1,1,0.08726248809359281,220.114868,0.17910767444719916,0,0,0,0,1
1,0,0,1,0,0,1,0,1,0,1,1,0.02786299454007145,182.446995,0.047205689393281396,1,0,1,0,0
1,0,0,1,1,1,0,1,0,0,0,1,0.02340458152173053,160.00128,0.07614187243775668,1,0,1,0,0
24,0,1,1,1,0,0,0,0,1,1,1,0.025829070471012325,240.114868,0.10652413113285324,1,0,0,0,1
12,0,0,1,1,1,0,1,0,1,1,0,0.10756380893719218,255.155493,0.20173383777059434,1,0,0,1,0
1,1,1,1,1,0,0,0,0,1,1,1,0.13326439663597467,220.114868,0.23622772335945844,0,0,0,0,0
24,0,0,1,0,0,0,1,1,1,0,1,0.05437805168452306,142.471255,0.14802196303327403,0,0,0,0,0
1,0,1,1,1,0,0,0,0,0,1,1,0.12153231889381953,179.947583,0.1139986586040433,1,0,1,0,0
1,0,1,1,0,1,0,1,1,0,0,1,0.04574570668451246,140.004928,0.07524556104010932,1,0,1,0,0
1,1,0,1,0,1,1,1,1,1,0,0,0.0973584308451502,187.484705,0.14265186718908326,1,0,0,0,1
1,1,0,1,0,0,0,1,0,0,1,1,0.030079133305611433,127.488728,0.07450112242391205,0,1,0,1,0
1,0,0,1,0,0,0,1,1,1,0,0,0.11713448485192106,162.471255,0.12409209415786004,1,0,0,0,1
1,1,0,1,1,0,0,1,0,0,0,1,0.07726179044453314,137.483594,0.16226353819872305,0,0,0,1,0
12,0,0,1,1,0,0,0,0,1,0,1,0.134576489382241,149.944668,0.22841980008666823,0,0,0,1,0
12,0,0,1,0,0,0,1,1,0,1,0,0.25961504396334023,172.47417,0.2468766177965651,1,0,1,0,0
12,0,0,1,1,0,0,1,1,0,1,1,0.015608414802041582,184.979684,0.1247404310363115,0,0,0,1,0
12,1,1,1,1,1,1,1,1,1,0,1,0.21251230932119736,199.990219,0.3332649438724864,0,0,0,0,1
1,1,0,1,1,0,0,1,1,0,1,0,0.05437238333873097,172.503404,0.08385447408555136,0,1,0,1,0
12,1,0,1,0,1,0,0,0,0,0,0,0.251916799890124,82.496547,0.23440380075859804,0,1,0,0,1
1,0,1,1,0,0,1,0,1,0,1,0,0.15119462494287314,182.446995,0.1562063647070827,1,0,1,0,0
1,0,1,1,0,0,1,0,0,1,1,0,0.12452038920842208,197.628838,0.1913099492115098,0,1,0,0,1
1,0,1,1,1,1,0,1,0,0,1,0,0.09605096589511182,174.988208,0.1943735599998906,0,0,0,0,0
1,1,0,1,0,0,1,1,1,1,0,1,0.4043015785733516,164.967019,0.44799319280630573,0,0,0,0,0
1,0,1,0,1,0,1,1,1,0,1,0,0.020813710502806254,207.475448,0.12872624518379946,0,0,0,1,0
1,1,0,1,1,0,1,0,1,1,1,1,0.04350561427870828,255.119794,0.18739238875417039,0,0,1,0,0
1,0,0,1,0,1,1,0,0,1,0,0,0.2811399659382288,142.452604,0.36956336125927614,0,0,0,0,0
1,0,1,1,0,0,0,1,1,0,0,0,0.05006105502526237,117.487242,0.1172939322944565,0,0,0,0,0
12,1,1,1,1,0,1,0,1,1,1,1,0.026431944744517835,275.119794,0.11442984157816435,1,0,1,0,0
1,1,0,1,0,0,0,1,1,0,1,0,0.06594185606334249,172.47417,0.10410848413669613,1,0,0,0,1
24,0,0,1,1,0,0,0,0,0,1,1,0.030806804356841955,159.947583,0.1494103151379888,0,0,1,0,0
24,1,0,0,1,0,0,1,0,0,0,0,0.0976400632791489,157.483594,0.09352320464956157,1,0,0,0,0
1,0,1,1,1,0,0,0,1,0,1,1,0.05840327640372836,172.456745,0.1545024363979382,0,0,1,0,0
1,0,0,1,1,0,0,0,0,0,1,0,0.29063598776687694,179.947583,0.29355032715160695,1,0,0,1,0
12,0,1,0,0,1,1,1,0,0,0,1,0.12593890819732892,149.99153,0.1412139929529763,1,0,0,0,1
1,1,0,1,1,0,0,1,1,0,1,0,0.20093681247123837,204.979684,0.20030091022179822,1,0,1,0,0
1,0,0,1,0,1,1,0,0,0,0,0,0.02293473099858389,104.992311,0.049340638842596006,0,1,0,1,0
24,1,1,1,0,0,0,0,0,1,0,0,0.014719080802599907,137.439154,0.04859449254552379,1,0,0,1,0
24,0,0,1,1,0,1,1,0,1,1,1,0.3105700141357415,242.657291,0.3676100808719019,0,1,0,0,0
1,0,1,1,0,1,0,1,1,1,1,0,0.09404045483914143,235.159141,0.17353624697303816,1,0,0,0,1
24,1,1,1,0,1,1,0,0,0,0,1,0.06235701131993616,117.468591,0.13655049920711249,0,0,1,0,0
24,1,1,1,0,1,0,0,1,1,1,0,0.18390593262585997,190.159922,0.24726170421026172,0,1,0,1,0
1,1,0,1,1,1,0,0,1,0,0,0,0.06747888630665516,159.987503,0.06298569579241113,1,0,0,0,1
24,1,0,1,1,0,0,0,0,1,0,1,0.18642066407342472,169.944668,0.19298134752575727,1,0,0,1,0
1,1,0,1,0,0,0,0,1,1,1,1,0.040604747899349404,200.118516,0.16784268241370573,0,0,1,0,0
1,1,0,1,0,0,0,0,1,1,0,1,0.42408059646607527,129.948316,0.43367737792218575,0,0,0,1,0
24,1,0,0,0,1,1,1,1,0,0,1,0.05480909861609351,130.024412,0.06982088583209047,0,1,0,0,1
12,0,0,1,1,0,1,0,0,1,0,1,0.06778399128977507,159.964152,0.1314446501902229,0,1,0,1,0
12,1,0,1,0,0,0,0,1,0,1,0,0.009536731685955062,159.951231,0.039479604081663865,1,0,0,0,0
1,0,1,1,1,0,0,1,0,0,1,1,0.13460034323239636,192.470522,0.18301410128843265,1,0,0,1,0
1,0,0,1,0,0,0,0,1,0,0,1,0.12798280547437627,124.964303,0.11366345018794319,1,0,0,1,0
12,1,0,0,0,0,0,1,1,1,1,1,0.16178434847723716,200.165175,0.22525976159378078,0,1,1,0,0
24,1,0,1,0,1,1,1,0,1,1,0,0.12046688964850294,245.145743,0.2062359274949078,1,0,0,0,1
12,0,0,1,0,0,0,0,1,0,1,1,0.07475651215552978,159.951231,0.08158680114903542,1,0,1,0,0
1,1,0,1,1,0,1,0,0,0,0,1,0.08726017865328678,134.980139,0.09650875908528533,0,1,0,0,1
1,1,0,1,0,0,0,0,0,1,1,1,0.19941113522959403,175.133074,0.23457701448921175,0,1,0,1,0
1,0,0,1,1,0,0,0,0,1,1,0,0.30369784540067485,220.114868,0.40829049845285154,0,0,0,0,1
24,1,0,1,0,1,0,0,1,0,1,1,0.022806084139583682,162.468917,0.054138906686305006,1,0,0,1,0
12,0,0,1,1,0,0,0,0,0,0,0,0.08903489941462527,112.484375,0.056713903138189144,0,1,0,1,0
1,0,1,1,0,0,1,1,0,1,1,0,0.03478492582069371,242.628057,0.1150836557376816,1,0,0,1,0
1,1,0,1,0,0,0,0,0,0,1,1,0.23777200816392222,114.965789,0.22582169350670186,0,1,0,1,0
1,1,0,1,0,0,0,1,0,0,0,0,0.15961886325545832,124.97808,0.18131574178634877,1,0,0,0,0
12,0,1,1,0,0,1,0,0,1,0,0,0.22704848391073568,139.934918,0.302658274803758,0,0,1,0,0
1,0,0,1,1,1,0,1,0,1,0,1,0.04680281768833063,184.985293,0.06737934571790477,1,0,0,0,0
24,0,0,0,1,1,1,0,1,0,0,0,0.09294350708865116,182.483267,0.11664906829206186,1,0,1,0,0
12,0,1,1,1,0,1,1,0,1,1,0,0.16495408107225012,255.133571,0.3181516203019814,0,0,0,1,0
1,0,0,1,0,0,1,0,0,0,1,0,0.040401668196756786,169.937833,0.07586617055391334,1,0,0,1,0
24,1,0,1,0,1,0,0,0,0,1,0,0.07947377505418114,129.959755,0.1976083979336018,0,0,0,0,1
12,0,0,1,1,0,0,0,1,1,1,0,0.04044478583375435,252.62403,0.08787994466178772,1,0,0,0,1
12,0,1,1,1,1,1,1,0,1,1,1,0.01814058894090667,245.174977,0.11168446658827073,0,1,0,1,0
24,0,1,0,0,1,0,0,1,1,0,0,0.11734627726624196,132.466002,0.2033819479308463,0,0,0,0,0
1,0,0,1,1,1,0,0,0,1,1,0,0.22552460472206182,222.632554,0.305385388344389,0,0,0,1,0
1,1,1,1,1,1,0,1,1,1,0,1,0.05009283170301127,165.018175,0.10229822735209484,0,1,0,0,1
12,1,1,1,0,0,0,0,0,0,1,1,0.007358301736327077,127.442069,0.08313522883474136,0,0,0,1,0
1,0,0,1,1,1,0,0,1,1,0,0,0.02800594294845306,152.495236,0.05937864175615291,0,1,0,1,0
24,1,1,1,0,0,0,1,0,0,1,0,0.12423918680852408,139.965008,0.20145824528958603,0,0,0,0,0
